Time	Artist	Title	Album	Track MBID	Artist MBID	Album MBID
1194455224000	Mickey J Meyer	05 O My Friend				
1194455519000	Mickey J Meyer	04 Ya Kundendu				
1194455598000	Mickey J Meyer	03 Happy Days Rock				
1194455824000	Mickey J Meyer	02 Jil Jil Jinga				
1194456095000	Mickey J Meyer	01 Arey Arey				
1194506637000	Counting Crows	Rain King	August And Everything After	bbf2ff5d-795d-4581-8e1b-dfca05dda19b	a0327dc2-dc76-44d5-aec6-47cd2dff1469	72f1e49c-3984-483f-a6ca-35b221bbfdd1
1194506913000	Arcade Fire	Crown of Love	Funeral	5551e780-656c-410f-91ff-03aed3af9b7a	52074ba6-e495-4ef3-9bb4-0703888a9f68	26cdc327-38f2-4200-b5dc-f2fa0e13fcfe
1194507217000	OK Go	It's A Disaster	Oh No		e132d370-2a59-4437-8610-756df28a5a02	11359929-9f29-3ef0-8207-950b414a5afe
1194543888000	Vishal Sekhar	Salaam Namaste				
1194543954000	Travis	Pipe Dreams	The Invisible Band	bb5a1771-84a3-467d-a27b-c34254113941	960607c6-b0e3-483d-be67-8232eb50eb95	8c1269c3-c57c-4698-a07d-4024247d5a00
1194544215000	Babyshambles	Inst 119	Babyshambles Sessions		8e1e03fe-ebbc-467a-b541-857144db10fb	
1194552332000	Radiohead	Sit Down, Stand Up (Snakes & Ladders)	Hail To The Thief (Retail)		a74b1b7f-71a5-4011-9441-d0b5e4122711	
1194552620000	R.E.M.	The Outsiders Feat. Q-Tip			ea4dfa26-f633-4da6-a52a-f49ea4897b58	
1194552977000	Arcade Fire	Black Wave/Bad Vibrations	Neon Bible	48673e30-5a5a-4fb6-980d-641cd948d254	52074ba6-e495-4ef3-9bb4-0703888a9f68	e9d5f43f-826f-3a52-8890-084d0863d687
1194553277000	The Cooper Temple Clause	Isn't It Strange	Make This Your Own	c3570d42-f6bd-48d1-8a00-520d8ee17374	6af63208-4a2b-494f-a560-622a0c10d647	a6e1fcc4-2cbd-4f36-b802-9041b83bfd28
1194553611000	Switchfoot	Dare You to Move	The Beautiful Letdown	be3aab2e-7991-4572-8eb9-86f8462fcdcc	ff865aa0-4603-4f79-ae8b-8735332e2cfa	d637c414-07fb-3b98-9c57-caf4e9d70586
1194553877000	Lifehouse	Wash	Stanley Climbfall	60d0e234-a801-4473-b455-b1a5f98e1ecc	04591295-6d94-45cb-b6c7-1ae17c6f380e	d8f7afbc-673f-43fb-9fad-9ad035ccc939
1194554200000	The Stone Roses	All Across the Sands	The Complete Stone Roses	03d48ecf-ae27-47f2-bad7-26f787606bd9	b5fa29f1-6c22-4321-a488-b5f363b06b06	8aa1fab2-10d5-4de0-ac8f-4954aaaba94a
1194554411000	Bloc Party	Two More Years (Single Version)	Two More Years / Hero		8c538f11-c141-4588-8ecb-931083524186	
1194554789000	The Raconteurs	Intimate Secretary	Broken Boy Soldiers	04c65912-cfd5-4c57-a761-b3e8ce36ac89	be407b02-f3e6-4ed5-9489-f8e5f0ab36dc	0d6ea51b-d4bc-4e87-8db6-0f5110602594
1194555032000	Train	If I Can't Change Your Mind	For Me, It's You	6306f796-dbfd-4410-b536-899505fa86f9	e273f427-3287-472d-84fe-1a9f2f91e5e2	e5518064-7269-3e9a-9fd9-3cd4be58d23e
1194555241000	Mercury Rev	Downs Are Feminine Balloons	Boces	d23e1b64-0bdc-4116-978c-f1ad5c273cb2	7b1cf87e-c54f-4abc-893d-90245a31900d	ab9b8027-6ba6-4e70-8270-171b4288787e
1194555671000	Red Hot Chili Peppers	No Chump Love Sucker	The Uplift Mofo Party Plan	e463dbe4-253e-48ec-9cfe-6b74c7384623	8bfac288-ccc5-448d-9573-c33ea2aa5c30	0ae5fdcc-586f-4a1f-b3dd-342f5a84cb4a
1194555883000	A Perfect Circle	Renholdër	Mer De Noms	884c9662-c820-4576-aa17-35a8dab5757b	078a9376-3c04-4280-b7d7-b20e158f345d	e5c49bf1-925b-32e2-9ac3-c4084f875376
1194556070000	Dave Matthews Band	American Baby	Stand Up	e9ba9f0d-3d1c-478b-997f-eb557275acb7	07e748f1-075e-428d-85dc-ce3be434e906	26f8b92e-3d40-3fa6-a015-240782d57afc
1194556363000	Creed	What If	Human Clay	282f1740-dc37-4081-8e24-2fe2caf12c1c	f4b5b380-abbb-4790-a96d-a5317416908e	5de734e8-cf12-3ab1-9fa2-7860998aaee8
1194556743000	R.E.M.	E-Bow The Letter	In Time: The Best of R.E.M. 1988-2003	5f63ab16-2c39-40cb-a161-45bea1a8c912	ea4dfa26-f633-4da6-a52a-f49ea4897b58	daee9bca-0624-396c-a431-5185f534836b
1194557089000	Switchfoot	Living Is Simple	Learning to Breathe	bdcdded3-9a6d-46a1-a198-cdf24dc3aac9	ff865aa0-4603-4f79-ae8b-8735332e2cfa	71789b50-3b8b-4601-a027-75b8c15bc2b7
1194557447000	The Cooper Temple Clause	Promises, Promises	Kick Up The Fire, And Let The Flames Break Loose	b997327e-861d-4b80-aecb-d045060898db	6af63208-4a2b-494f-a560-622a0c10d647	3782273b-825b-44f4-b493-b2b03800ce0e
1194557684000	Arcade Fire	Neighborhood #3 (Power Out)	Rough Trade Sampler 02	07689d4c-540d-4518-9a41-52931b7f061f	52074ba6-e495-4ef3-9bb4-0703888a9f68	
1194558042000	Kasabian	Processed Beats	Kasabian	a8323aa6-5517-4910-ac74-5fca1ef59f8b	69b39eab-6577-46a4-a9f5-817839092033	cf92d8e3-eaf4-4e10-b77a-81064a810cb0
1194558332000	Make Model	The Was (Main Mix)	The Was		e1419b46-41d2-46a9-9e54-4b387881d46f	93c4971e-4017-4b7a-a5e2-e2ffd25f3993
1194558610000	Radiohead	Subteranean Homesick Alien	Unplugged		a74b1b7f-71a5-4011-9441-d0b5e4122711	
1194561990000	Radiohead	Creep (Ft. Fred from Fitter Ha	Me & This Army: Radiohead Remixes		a74b1b7f-71a5-4011-9441-d0b5e4122711	
1194562411000	Staind	Fray (Amended Version)			777a21a8-0d0f-4cf3-86b4-65bc0eba5649	
1194562731000	Hard-Fi	Middle Eastern Holiday	Tied Up Too Tight		46d18823-6a15-49ee-8376-c5f7a49530a6	
1194562976000	Soul Coughing	Soft Serve	Irresistible Bliss	e8e82542-1361-46c5-b0d8-1064091451d3	8067c102-4996-42bc-9980-06ce2e644eae	2cbf1d1e-6102-4471-be63-4ef2156ce6eb
1194563185000	The Kills	Fried My Little Brains	Keep On Your Mean Side	c6369f21-4f8b-4115-b157-a6af8c3034ae	2c629b8c-d751-4131-b785-5690bb5e0fd7	cb35e5cc-199e-3c6e-b3b1-af07911debaa
1194563328000	Ween	Pumpin' 4 The Man		91c98502-1096-446f-bc2f-8e306a0a9e0a	c0eee88b-47f2-4cd2-ac48-a045e902a432	
1194563436000	Skunk Anansie	Infidelity (Only You)	Stoosh	dfd96b86-a349-4175-bede-bab47e335b65	e212efdf-98b2-4dce-92ed-62cfc1e29854	41b5ec2d-df76-49fc-8b50-74a4b33e14ed
1194563814000	Switchfoot	Life And Love And Why	The Early Years: 1997-2000: The Legend Of Chin/New Way To Be Human/Learning To Breathe	32bb5496-cb87-415c-93d7-b73ce2c1d59b	ff865aa0-4603-4f79-ae8b-8735332e2cfa	
1194564000000	Phantom Planet	Jabberjaw (Live "Bootleg" Version)	Live 2004		766a2b45-441f-4096-af05-dbbca9518c9d	
1194564202000	The Dears	Find Our Way To Freedom	Gang Of Losers	38370ff1-2ae4-47ae-8fa8-465bc14afe23	ca7ce20f-c735-4ad9-b664-d8d83b3c7948	cc32110b-206f-4868-b5e9-0ae6738bd37f
1194564496000	The Hold Steady	Southtown Girls	Boys And Girls In America	de8152a8-7d92-40e3-abac-b26e73d048ca	4883523d-fc0e-4d0d-802c-91379e767083	8417c017-6f07-3ebb-b9d8-64bbbdaee4d9
1194564822000	Modest Mouse	Steam Engenius	We Were Dead Before The Ship Even Sank	52d58e98-a40e-41bc-9d0f-3086d28c8f45	a96ac800-bfcb-412a-8a63-0a98df600700	8ee412d3-eadc-3a75-8e2b-41c597bad4ec
1194565105000	The Dresden Dolls	Sing (Album Version)	Yes, Virginia	f989f5f3-9760-4b62-ac50-c6dbd7bae767	107c7983-0728-46ea-8550-77e698adf690	19e5917b-5989-3604-800f-92cf36f23d37
1194565401000	Spoon	Cvantez	Telephono	4ea9417a-64be-470e-8f1d-1728cf9873d9	d3b0f18b-71a0-4077-8d42-21243f4172b4	4a9aeb3a-01b8-372f-ad07-b06349e10a48
1194565581000	The White Stripes	As Ugly as I Seem	Get Behind Me Satan	17121abb-3460-4370-b101-ac0a03c76a47	11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5	86c7166f-433c-47f1-a32d-1fa699d54b3f
1194565847000	Blur	Movin' On: William Orbit Mix	Bustin' And Dronin'		ba853904-ae25-4ebb-89d6-c44cfbd71bd2	
1194566343000	Nick Cave & The Bad Seeds	The Mercy Seat [Acoustic Version]	B-Sides And Rarities Volume I		172e1f1a-504d-4488-b053-6344ba63e6d0	
1194566586000	Ambulance Ltd	Yoga Means Union	Ambulance LTD	6e39111a-a635-41a3-807e-1c7ef13219be	b7c3af7b-1379-4125-8a64-95f3e1fb3546	a9c907bc-8de7-460b-a489-4b61ab41520b
1194566899000	Jane's Addiction	Standing In The Shower... Thinking ( LP Version )	Nothing's Shocking		e3434cc7-d348-491a-9dc8-325af3d9086d	2faf1875-0704-4e42-b217-9a23ba5f0762
1194567099000	They Might Be Giants	Particle Man (LP Version)	Rhino Hi-Five: They Might Be Giants		183d6ef6-e161-47ff-9085-063c8b897e97	
1194567233000	Ian Brown	Free My Way	Golden Greats	5fdc0258-ed1f-4f4f-a75c-4d14a06ceeb0	182d5d8a-94c7-4ef4-8222-a1838353a37b	13b772c1-554d-4080-b4e6-a10710396935
1194567510000	The Rakes	The Guilt	Capture/Release (New Version)	97821dc7-ea24-4fe0-8903-851147e30a40	fedd0667-a7be-47cc-b111-7d3c0fbab36d	
1194567753000	Jimmy Eat World	A Praise Chorus	The Middle / A Praise Chorus Tour EP	e31d49df-39d2-4052-9b5e-9b3c57b8c934	bbc5b66b-d037-4f26-aecf-0b129e7f876a	051d1f8d-d7de-4567-95d6-49e269a4783a
1194568012000	Guster	Fa Fa (Live From Portland)	Guster On Ice - Live From Portland, Maine		6cbe1e63-5895-4168-ac7e-f0d2836ba0c1	b6dd329f-fe8b-4173-ad28-476d9d241c88
1194568362000	Death Cab for Cutie	New Candles	You Can Play These Songs With Chords		0039c7ae-e1a7-4a7d-9b49-0cbc716821a6	3ec07277-8655-4e2d-a32e-711dfd8cb607
1194568561000	Elastica	Miami Nice	The Menace	790f22c6-b29b-4c65-baa9-e9cfc619b5d8	46693641-1e2e-4aae-80ed-6b28170de63a	0322833f-bc1e-4767-8341-d7e58b40bef7
1194568780000	The Raveonettes	If I Was Young	Pretty in Black	7a4f57f1-0e8d-43cb-93cb-6b6421e0ba15	79255a50-40df-447f-9612-2cf669080196	0e6fd8f1-7dc1-45d3-a86b-accab23723f1
1194568963000	Elbow	Crawling with Idiot	Cast of Thousands	1f194523-e6a0-439c-b1d3-9d9ccc4e94d7	3cb3928a-526c-4a3d-93c5-53315fa9bde0	85e506c2-e6d6-4d06-8490-160ed6fdd337
1194569260000	Semisonic	Sunshine & Chocolate		ebadfd04-1e7b-48ee-9e99-8ba5887f9c5e	3037bd18-0079-4e4b-9ce1-758689e210d8	
1194569492000	Marcy Playground	Gone Crazy	Marcy Playground	a74eec8c-32b8-4107-a650-6dd1ad266e67	64cdc08f-ba6f-41fe-94be-452dc6d5108e	2a9f1ac4-0cfa-3546-97dd-4822b07b5cd5
1194569673000	Kings of Leon	Red Morning Light	Youth & Young Manhood	af3cc7c7-df74-458c-94b5-9f8028eb8de2	6ffb8ea9-2370-44d8-b678-e9237bbd347b	d5461436-2551-3baf-a11b-bd66b91b44c5
1194569868000	The Wallflowers	Up From Under	Breach	91cf5043-e893-4070-bd77-587a217a4ee2	d9c90718-d54d-4ccf-a92e-37a5415ce299	84a94cc0-4a44-47ab-bbcb-f31afc9ee33e
1194570102000	Arctic Monkeys	Old Yellow Bricks	Favourite Worst Nightmare	6ecf3ac2-b1c8-4154-b2a2-8ec2ab0adec2	ada7a83c-e3e1-40f1-93f9-3e73dbc9298a	3c7c6c47-aba4-3d96-a5a3-1aa355aed522
1194570306000	Queens of the Stone Age	Don't Talk to Me (Live)			7dc8f5bd-9d0b-4087-9f73-dc164950bbd8	
1194570624000	Radiohead	10 I Will?			a74b1b7f-71a5-4011-9441-d0b5e4122711	
1194570784000	Switchfoot	Ode To Chin (The Legend Of Chin )	The Legend Of Chin		ff865aa0-4603-4f79-ae8b-8735332e2cfa	1797161d-28d1-430a-bd7c-0a6f268cab6e
1194570935000	Ween	Joppa Road (LP Version)	Chocolate & Cheese		c0eee88b-47f2-4cd2-ac48-a045e902a432	
1194571133000	Soul Coughing	Misinformed	El Oso		8067c102-4996-42bc-9980-06ce2e644eae	af659b98-1ef9-42de-a1a9-813d7583306f
1194571355000	Phantom Planet	One Ray of Sunlight	The Guest	e0863290-0d0e-4e3d-b644-c2679c71ad8c	766a2b45-441f-4096-af05-dbbca9518c9d	6736dd14-d28a-3198-9416-f5f858400326
1194571656000	Staind	Comfortably Numb (live at Hiro Ballroom)	The Singles		777a21a8-0d0f-4cf3-86b4-65bc0eba5649	
1194572035000	The Kills	Hitched	Keep On Your Mean Side	90ef9cfd-3e67-4f35-822e-99fe5c9c1593	2c629b8c-d751-4131-b785-5690bb5e0fd7	cb35e5cc-199e-3c6e-b3b1-af07911debaa
1194572293000	Hard-Fi	Sick of It All	Cash Machine EP		46d18823-6a15-49ee-8376-c5f7a49530a6	
1194572506000	Skunk Anansie	Selling Jesus	Paranoid & Sunburnt	e6302dea-887c-4161-8135-56e9e3f0ec34	e212efdf-98b2-4dce-92ed-62cfc1e29854	a3a43811-67d3-353d-9a69-cd461b69b06e
1194572744000	dEUS	Gimme The Heat	In A Bar, Under The Sea	0197e4e9-ac24-401e-b77d-f4f085f11a76	d9887f3b-266e-49b0-be26-9049cfa884e8	0b822949-270d-45f5-ab9c-10c434d611bc
1194573220000	Death from Above 1979	Sexy Results [MSTRKRFT Edition]	Romance Bloody Romance: Remixes & B-Sides		92dc699f-fcbc-4278-afbe-40b5ad060a55	
1194573547000	Hoobastank	Up and Gone (acoustic)	Target EP	951a2bef-a129-4762-9e16-22c84c5d438e	2fa0d3ac-b64c-401a-b0a1-4915ba6cc157	4e9b7001-9773-44a6-9ad9-5a8034cb6914
1194573783000	30 Seconds to Mars	The Kill (Edit)	Two Beautiful Lies from THIRTYSECONDSTOMARS		d8354b38-e942-4c89-ba93-29323432abc3	
1194574027000	Fountains of Wayne	Revolving Dora	Traffic and Weather	368852ad-a499-47aa-940e-48d9a1e1071f	0f82d6b5-12fb-4569-b047-a00194f572a7	ec790086-a4ff-46d4-b136-343fe9ad80a4
1194574383000	Garbage	Special	Version 2.0	67563b38-5d60-4bde-a2b8-02499165c300	f9ef7a22-4262-4596-a2a8-1d19345b8e50	0caa32f8-85be-339f-ade9-d2ce32a6a1f7
1194574623000	Sonic Youth	Hot Wire My Heart	Sister	8c14af35-9dd5-45bb-8437-0bedf7336058	be04c6a7-f7e8-4236-8124-3883d05eb259	5ebe13ab-61bd-3afb-b7cd-82b0a357cb52
1194574842000	Collective Soul	I Don't Need Anymore Friends		47fec9ef-015c-461a-9f8c-54c4bfb389cc	aa266ac7-d919-4132-982e-76cbd95591a7	
1194575074000	James	I Know What I'm Here For	Getting Away With It  Live	44631457-1d66-4c0f-ae34-923b56fd8c86	a2accb58-6099-4cb5-a3c8-f6332f364db5	
1194575354000	The Hives	The Hives Are Law, You Are Crime	Your New Favourite Band	faea5915-2bd7-4166-9c2f-5239d6880af5	487bfd74-71bf-46dd-b89c-80b7a0f06f2f	ed179309-85ad-45c7-a81f-599cc90c3df8
1194575519000	Secret Machines	Still See You	September 000	1b89856b-dc59-403b-9b7f-2cd7d05521f4	52f34f97-084d-4cb2-94c6-aa384041e022	7d3d5af0-9de9-46e2-942b-547eb573b7e9
1194575705000	PJ Harvey	Missed	Rid of Me	36ecda8f-dcc3-4198-9c75-070cfc81acbb	e795e03d-b5d5-4a5f-834d-162cfb308a2c	cda34e08-f217-4e82-b8d4-e52233e268d2
1194575988000	Goo Goo Dolls	Full Forever	Dizzy Up the Girl	d2ca469b-d7fc-48e6-86fb-a7d87321d579	e2c00c56-8365-4160-9f40-a64682917633	31e609d2-49aa-4b71-ad6e-57c0b0f54161
1194576175000	Razorlight	Don't Go Back to Dalston	Up All Night	e8419514-9278-4f55-968b-f4d9b0270e18	f2cb0435-d643-4fab-9587-fdb0279330a7	9ca8f2d1-89ba-40c2-81de-de97b8becaf3
1194576372000	Fuel	Solace	Something Like Human	678f3e05-bf02-4ac8-84d3-86dfdcbc329a	f3a278e2-0b20-4f99-8acd-0931df3cbffd	b49048c3-e4d2-412b-bd9e-722fdee388b9
1194576566000	Ben Folds Five	Kate	Whatever and Ever Amen	b0a264b1-632b-40e5-81d6-18d2e9702303	abe2669a-a612-4bf6-9193-bb4f4b8a9088	66e02005-e88d-3ccd-9138-c2333238a1da
1194576775000	Placebo	Pure Morning (Radio Edit)	Once More With Feeling - Singles 1996-2004	b47d7566-4a75-4793-8bef-a7314ba0b52e	979a39b4-2df9-4767-a3ca-7940e8aff05a	63a847f7-e24a-46db-b9a9-767b905aaad2
1194577031000	The Zutons	Zuton Fever (Xfm session)	X-Ray CD#07		6290b769-173d-49d1-990e-660a4e333877	
1194577184000	Caesars	Fun And Games	39 Minutes of Bliss	e2b16a05-e6bd-43d2-ba1b-803d3a26f5ff	2f1e4ada-2b9a-4834-90fa-88d61b73082f	
1194577342000	Manic Street Preachers	Suicide Is Painless	Radio Experience	91362252-e1d6-4ab1-afb1-b692786768e7	32efea44-6cb5-4b4f-bdaa-c8b8f6cef981	
1194577559000	Rage Against the Machine	Without A Face (live)	People of the Sun	3f12ea1a-ab01-4d91-a337-d953ce8c18fa	3798b104-01cb-484c-a3b0-56adc6399b80	fdd6dce0-f298-4eca-833d-2393fab081a4
1194577820000	Pinback	Water Run	Nautical Antiques	46326fdc-6a91-47c6-83ad-eecc28d8c0a1	1f16a425-2606-4137-a6b7-234b6dabe037	829319d1-6348-47f1-9de7-b695ae5cd92f
1194578086000	Remy Zero	Prophecy	Villa Elaine	f1c497e3-1bf7-466b-9b9c-3af112b3314b	848a122b-9dcc-4ff7-91b8-e4f37b8f1147	520b1016-8544-48b7-808d-c3dc9f1b7424
1194578306000	Matchbox Twenty	Damn	Yourself or Someone Like You	717127fb-28da-4b1c-a3f9-dc6ae2fbb05c	75af9d25-cf32-49c0-9192-60bd8e9784e6	6dde1139-37cf-480b-a5d6-3021bad57898
1194578524000	Better Than Ezra	Under You	How Does Your Garden Grow?	219fdeaf-5d53-49c9-ab6c-e95ebf3e80e2	7986c185-d91d-4204-8ee2-eac5d503fe39	32422903-2376-4e62-8f71-733e9c18b178
1194578837000	The Good, the Bad & the Queen	Northern Whale	The Good, the Bad & the Queen	ae06c169-1519-4014-843b-cdd9ad664306	0f211bfc-8c69-4cb7-9165-acbe4353cb0a	a6a16605-cb68-3979-b882-b689446b47ad
1194579087000	Maroon 5	This Love	Songs About Jane	1ee17f8d-5f82-408c-9d57-c4feb6658cb8	0ab49580-c84f-44d4-875f-d83760ea2cfe	4cd5078a-8b68-40cb-9662-379d596539f5
1194579310000	Blind Melon	Hell	Nico	1e4fa2ab-8bb8-4a36-9dc8-3ddf16763f85	38c5cdab-5d6d-43d1-85b0-dac41bde186e	4b6b7fc2-39e7-4986-88ab-aa165a6f79c0
1194579462000	Foo Fighters	My Hero (Live At The Pantages)	My Hero		67f66c07-6e61-4026-ade5-7e782fad3a5d	649216d1-b876-4f49-9907-db04ff88808e
1194579774000	Beck	Lonesome Tears	2002-11-12 Bass Concert Hall, Austin, TX, USA	14f09a56-1bf0-470e-bf9b-552ef94d99b0	a8baaa41-50f1-4f63-979e-717c14979dfb	
1194580130000	The Thrills	David Berkoqitz Blues (44 Caliber Killer With The Talkon' Dog)	N.A.F.I.T.C.		47cdb350-8b38-4e75-aed7-5cecdc06e8f5	
1194580212000	The Coral	The Operator	The Invisible Invasion	990ea7ea-590c-4687-907d-fb1195636076	3b1c66fb-98ad-417f-b01e-49baf37f06a3	9b401b82-9820-4bbb-b2d7-b6a1b8b38464
1194580369000	The Walkmen	Don't Forget Me (Album Version)	Pussy Cats Starring The Walkmen		b7834ebd-64ae-46c3-a930-2d3a52ee743a	
1194580616000	Weezer	I Do	Weezer	6a9a6402-1408-4298-ae15-9f9c9fa9bff6	6fe07aa5-fec0-4eca-a456-f29bff451b04	ca6577b7-21d4-441b-94ab-cf0f0a8d52f7
1194580746000	Hard-Fi	Living for the Weekend	Living For The Weekend (3 Track)		46d18823-6a15-49ee-8376-c5f7a49530a6	
1194580985000	The Kills	Jewel Thief	Fried My Little Brains	4a2f9dd6-a5a2-4840-bb79-2d50f056c836	2c629b8c-d751-4131-b785-5690bb5e0fd7	998ec02d-94f7-4a75-9c7f-510e78949b92
1194581168000	Soul Coughing	The Brooklynites	B-Sides, Rarities and Live Cuts	114e8be7-65dc-48de-bfee-8b680305d6d2	8067c102-4996-42bc-9980-06ce2e644eae	9c42eb11-6291-4f62-803e-e61d62d0abc2
1194581402000	Skunk Anansie	Tracy's Flaw	Post Orgasmic Chill		e212efdf-98b2-4dce-92ed-62cfc1e29854	15e1eb52-208e-4f7f-9112-5efbf5d8db25
1194581686000	The Polyphonic Spree	Section 19: When the Fool Becomes a King	Live From Austin TX		6758601f-6d57-491e-a125-037f382a5ddd	6654e859-d7f8-4989-a3be-bb91340d309e
1194582240000	Violent Femmes	Good Feeling (Live At Rhino, 2002) (Hidden Track)	Permanent Record: The Very Best of Violent Femmes		2aab61bc-67f4-4722-8c6e-e1821b2e32a6	8f977712-f3b4-4a9a-ade3-24a071e4a1fc
1194582534000	Rooney	If It Were Up To Me	Rooney	5abdf212-31bd-45ba-b77f-0d6d42beb25e	ffbb2808-f410-42cb-bc1d-983b449fb8d1	ac211741-aae3-4eb8-a561-1f6850e48f18
1194582732000	Athlete	Shake Those Windows	Vehicles & Animals	1753b939-f010-49d9-a252-3320bd05da6e	906cbb69-b793-463a-832d-b5bf850f01a2	60cb9b69-aa0d-4f2c-a6d0-8c693ed55ad5
1194583052000	The Vines	Gross Out	Vision Valley	4b1a5986-8e87-4411-9dd4-3f55d52ab7e0	85db45b3-fd2e-42de-9e20-46d4cfe4c429	8a96b6de-4081-3e1b-83e7-d4efee7b7e65
1194583145000	Phoenix	You Can't Blame It On) Anybody (Live)	Phoenix Live. 30 Days Ago		ec5bae34-cd8d-47cb-aa66-60bc0fdce77b	
1194583414000	Team Sleep	Staring at the Queen	2005-07-21: Bluebird Theater, Denver, CO, USA	b3f1c294-687f-4c76-aaa4-e0cef11cb37a	b1168a9c-a946-4a5c-a005-62fc632dfa0c	f1a37cf1-7d7c-4750-9a6f-0c39b6e5c1c8
1194583616000	Thom Yorke	Black Swan	The Eraser	d9b7d831-e92a-4bbc-99d0-20aea8a4d4b6	8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b	c210f11e-7855-4828-a05c-e9670ce4289b
1194583922000	The Smashing Pumpkins	Never Let Me Down Again	Rarities & B-Sides		ba0d6274-db14-4ef5-b28d-657ebde1a396	
1194584181000	Silverchair	If You Keep Losing Sleep	Young Modern	d6535b0a-b0f9-45c0-bdb9-b0aff0b04013	b0799818-22cb-4564-8e68-3c410d0722ee	7702291a-d7f5-3072-95d4-9475ca30e0d2
1194584398000	Gomez	Royalty	Five Men In A Hut (A's, B's and Rarities: 1998 - 2004)	f13b8d97-262f-44a6-9fc8-79efb0b80657	5a9d5385-7a27-411d-8f88-3577af5ce704	
1194584616000	Bush	Bonedriven	Razorblade Suitcase	75fcf780-bc13-45c6-93b6-5ee3d09841cb	d5319d7c-7c20-430e-acef-2718aaa90554	04700347-4b67-3093-8d0b-f01d58842017
1194584906000	Audioslave	Moth	Revelations	56040bb4-3b7c-4e14-8b86-acb3461a3f62	020bfbb4-05c3-4c86-b372-17825c262094	b7bd8fb6-5710-3f7e-85c9-010df2fe562d
1194585219000	Starsailor	Faith Hope Love	On The Outside	d2484235-6e3d-464b-b3fc-3573352620cd	fbd86487-ccb5-4a57-a860-cc3d360b5115	e1a4c149-940e-4136-9670-e407bb4baf89
1194585404000	Graham Coxon	R U Lonely?	The Sky Is Too High	8543af38-684c-4ee4-8e1d-a6a24aed507a	fb56cc34-2ab1-4621-ac18-9bf2895e5f4f	02b3238e-8fbc-3fb3-b2bd-b3b56d38b80a
1194585596000	The Fratellis	Whistle for the Choir	Costello Music	d027a267-09a9-4bc0-9c0b-d05b8c4fdc4b	f4ad883e-9a92-45ed-a540-a49c2d1c36dd	17698280-3233-3f92-b36c-d9594422d308
1194595460000	The Von Bondies	Tell Me What You See	All That Alternative (Disc 2)	e3c849d8-6bf1-498c-aa73-535b2d10482c	2db9d3bf-c1da-45a9-a635-e19bdc3c1add	
1194596152000	Snow Patrol	Ways & Means	Final Straw	5b7835c5-7a32-474a-9dd9-f8fbf305ca04	a66999a7-ae5c-460e-ba94-1a01143ae847	054cda68-baca-455e-9fdb-8c9663be2280
1194640768000	Dream Theater	A Change Of Season Iv , The Darkest Of Winters			28503ab7-8bf2-4666-a7bd-2644bfc7cb1d	
1194640776000	The Flaming Lips	Do You Realize?? (Scott Hardkiss Floating in Space vocal mix)	Yoshimi Battles the Pink Robots, Part 1	ecbec2d8-9119-433a-9432-73268b736325	1f43d76f-8edf-44f6-aaf1-b65f05ad9402	06bdfcba-d53b-4fa1-85e6-cdc425c76698
1194641737000	Harvey Danger	Happiness Writes White	Little by Little	c1babc83-f2d8-4f32-9e40-4878b4c32bef	822cb123-f728-4a1a-931c-fa27257bb83f	ce5fc601-bfaf-46db-a26a-603d136557ac
1194679849000	Radiohead	Meeting In The Aisle	Towering Above the Rest (disc 2)	27369abc-a525-47ac-9461-a4ab7598229a	a74b1b7f-71a5-4011-9441-d0b5e4122711	
1194680066000	Doves	Walk in Fire		0b162982-de61-4535-89fd-e1ba5efc4bfb	9de8f66e-3cd1-4f11-8328-38200f0612b0	
1194680406000	Collective Soul	Compliment	Dosage	75bb288e-9d2f-46d3-880b-6e4d45daf020	aa266ac7-d919-4132-982e-76cbd95591a7	3bf8751c-c418-494a-9897-e345415bb1a6
1194680605000	Secret Machines	What Used To Be French	September 000	bd997033-6d9a-401c-8235-378cf22a9492	52f34f97-084d-4cb2-94c6-aa384041e022	7d3d5af0-9de9-46e2-942b-547eb573b7e9
1194681636000	Pink Floyd	Comfortably Numb		2e7c919c-cd21-46a8-99a6-aa0c733dabaf	83d91898-7763-47d7-b03b-b92132375c47	
1194682020000	A.R. Rahman	Tere Bina	Guru		e0bba708-bdd3-478d-84ea-c706413bedab	
1194682330000	The Rolling Stones	Time Is on My Side		c3942c89-1d41-401e-9ea3-2967ef177d36	b071f9fa-14b0-4217-8e97-eb41da73f598	
1194683835000	Morrissey	All The Lazy Dykes	You Are The Quarry	b0ad9c5e-7177-4340-ae8e-7159eb0a845c	013fa897-86db-41d3-8e9f-386c8a34f4e6	6206d126-6938-3efd-b0a0-63877cd0a237
1194753011000	Shantanu Moitra	01 - Khoya Khoya Chand			bd0f4a98-30eb-46f6-b0d9-7b964652aa61	
1194753337000	Shantanu Moitra	04 - Khushboo Sa			bd0f4a98-30eb-46f6-b0d9-7b964652aa61	
1194761685000	Pearl Jam	Alive	rearviewmirror (greatest hits 1991-2003)	70a97a6b-efd8-421d-ad69-3816a3bf6c74	83b9cbe7-9857-49e2-ab8e-b57b01038103	
